"date","TagID","percentage","home_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-07-12,"Tag_20",0.5,662.636359100463,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_20",0.95,5606.8983073443,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-13,"Tag_20",0.5,846.531244260956,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_20",0.95,4293.26414571973,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-14,"Tag_20",0.5,762.467959238859,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_20",0.95,5790.76560792009,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-15,"Tag_20",0.5,1267.3456183316,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_20",0.95,7489.00693788651,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-16,"Tag_20",0.5,817.229783143213,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_20",0.95,5439.98375555072,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-17,"Tag_20",0.5,1132.37019936628,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_20",0.95,5674.43394809091,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-18,"Tag_20",0.5,903.146327805705,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_20",0.95,5589.57232796317,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-19,"Tag_20",0.5,652.300964619889,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_20",0.95,3841.78176352917,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-20,"Tag_20",0.5,861.128444967403,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_20",0.95,6514.74006676042,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-21,"Tag_20",0.5,980.35322417385,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_20",0.95,5625.80852492197,"no",432.633333333333,16.7695238095238,3.07495238095238,0
